"","Threshold","Ensembling","number_SVM","number_RDA","number_RF","mean_Accuracy","sd_Accuracy","mean_Sensitivity","sd_Sensitivity","mean_Specificity","sd_Specificity"
"30",0.4,"Rank averaging",0,0,2,69.6940621744613,1.1281762888606,42.5,24.7487373415292,70.0790960451977,0.830950341733345
"1143",0.4,"Rank averaging",4,2,1,69.4023795164209,4.48711765198372,42.5,24.7487373415292,69.7768361581921,4.86984839698532
"1206",0.4,"Rank averaging",5,2,1,69.2548933603816,7.0606001968142,42.5,24.7487373415292,69.6242937853107,7.48254802916613
"408",0.4,"Rank averaging",6,0,2,69.1008278962662,8.69742503927792,42.5,24.7487373415292,69.4661016949153,9.14444871263281
"176",0.35,"Rank averaging",3,0,0,68.9138658917704,5.65096136990795,42.5,24.7487373415292,69.2796610169491,6.05235465252893
"1315",0.6,"Rank averaging",0,3,0,97.6720214924064,1.437552467043,22.5,3.53553390593274,98.8135593220339,1.67788049773079
"1499",0.35,"Rank averaging",3,3,0,68.4121936509677,4.94148968309871,42.5,24.7487373415292,68.771186440678,5.3332630106443
"1547",0.65,"Rank averaging",3,3,2,97.5047974121388,1.67404302931274,22.5,3.53553390593274,98.6440677966102,1.91757771169234
"1457",0.35,"Rank averaging",2,3,1,68.2811557651187,9.85661648384603,42.5,24.7487373415292,68.6327683615819,10.3229600146104
"1269",0.4,"Rank averaging",6,2,1,68.2647074949284,7.51497222792919,42.5,24.7487373415292,68.6186440677966,7.9459626428251
"979",0.6,"Rank averaging",1,2,2,97.3375733318713,1.91053359158249,22.5,3.53553390593274,98.4745762711864,2.15727492565387
"1504",0.6,"Rank averaging",3,3,0,97.1736389056418,1.67869530266886,22.5,3.53553390593274,98.3079096045198,1.92157266525836
"1735",0.6,"Rank averaging",6,3,2,97.1703492516037,2.14702415385224,22.5,3.53553390593274,98.3050847457627,2.39697213961541
"496",0.6,"Rank averaging",1,1,0,67.8743352157465,0.919599366727603,42.5,24.7487373415292,68.2316384180791,0.615222849167957
"999",0.55,"Rank averaging",2,2,0,96.8359010910686,2.62000527839173,22.5,3.53553390593274,97.9661016949153,2.8763665675385
"1105",0.6,"Rank averaging",3,2,2,96.5146115466857,1.21967099819775,22.5,3.53553390593274,97.6384180790961,1.45416309803335
"1734",0.55,"Rank averaging",6,3,2,96.5014529305335,3.09298640293123,22.5,3.53553390593274,97.6271186440678,3.35576099546158
"1062",0.55,"Rank averaging",3,2,0,96.3506771204562,0.987832709284126,22.5,3.53553390593274,97.4717514124294,1.21846083763783
"1462",0.6,"Rank averaging",2,3,1,96.3440978123801,1.92449041165086,22.5,3.53553390593274,97.4661016949153,2.16925978635195
"1042",0.6,"Rank averaging",2,2,2,96.1702944240364,3.09763867628736,22.5,3.53553390593274,97.2909604519774,3.35975594902761
"891",0.4,"Rank averaging",0,2,1,66.8512528099128,5.14851584744632,42.5,24.7487373415292,67.1977401129944,4.90580297907955
"239",0.35,"Rank averaging",4,0,0,66.7728493886726,7.25987257223493,42.5,24.7487373415292,67.1045197740113,7.69028561459946
"1168",0.6,"Rank averaging",4,2,2,95.8621634958057,0.17601100864011,22.5,3.53553390593274,96.9745762711864,0.035954582094228
"1546",0.6,"Rank averaging",3,3,2,95.8457152256154,2.16563324727675,22.5,3.53553390593274,96.9604519774011,2.41295195387952
"1314",0.55,"Rank averaging",0,3,0,95.8325566094632,4.03894865201023,22.5,3.53553390593274,96.9491525423729,4.31454985130775
"1227",0.4,"Rank averaging",5,2,2,66.5595701518724,0.466778093397998,42.5,24.7487373415292,66.8954802259887,0.794995759639117
"1693",0.6,"Rank averaging",6,3,0,95.7015187236142,0.876178148737107,22.5,3.53553390593274,96.8107344632768,0.67514715265834
"1630",0.6,"Rank averaging",5,3,0,95.6949394155381,0.0604795536296389,22.5,3.53553390593274,96.8050847457627,0.275651796055771
"1483",0.6,"Rank averaging",2,3,2,95.6686221832337,3.8071103630966,22.5,3.53553390593274,96.7824858757062,4.07884759091224
"1440",0.55,"Rank averaging",2,3,0,95.6653325291957,4.27543921427998,22.5,3.53553390593274,96.7796610169491,4.55424706526928
"1609",0.6,"Rank averaging",4,3,2,95.5277153352706,0.296970115899388,22.5,3.53553390593274,96.635593220339,0.515349010017315
"1672",0.6,"Rank averaging",5,3,2,95.3670705630791,0.40319702419761,22.5,3.53553390593274,96.4717514124294,0.195752724735264
"1503",0.55,"Rank averaging",3,3,0,95.3473326388508,2.40677608290262,22.5,3.53553390593274,96.454802259887,2.65664412140708
"872",0.5,"Rank averaging",0,2,0,95.3308843686606,4.74842033881947,22.5,3.53553390593274,96.4406779661017,5.03364149319237
"1420",0.6,"Rank averaging",1,3,2,95.163660288393,4.98491090108922,22.5,3.53553390593274,96.271186440678,5.27333870715391
"1562",0.35,"Rank averaging",4,3,0,65.9367289873348,6.07741976088619,42.5,24.7487373415292,66.2570621468927,6.49179954479175
"1478",0.35,"Rank averaging",2,3,2,65.9038324469543,1.39413124905249,42.5,24.7487373415292,66.228813559322,1.73780480122118
"1313",0.5,"Rank averaging",0,3,0,94.9964362081254,5.22140146335897,22.5,3.53553390593274,96.1016949152542,5.51303592111546
"1419",0.55,"Rank averaging",1,3,2,94.8292121278579,5.45789202562872,22.5,3.53553390593274,95.9322033898305,5.752733135077
"1625",0.35,"Rank averaging",5,3,0,65.6088601348758,6.54109633871343,42.5,24.7487373415292,65.9237288135593,6.96320406558278
"1482",0.55,"Rank averaging",2,3,2,94.6784363177806,3.35273833198161,22.5,3.53553390593274,95.7768361581921,3.61543297725325
"1312",0.45,"Rank averaging",0,3,0,94.6619880475903,5.69438258789847,22.5,3.53553390593274,95.7627118644068,5.99243034903853
"302",0.35,"Rank averaging",5,0,0,65.4416360546083,6.30460577644368,42.5,24.7487373415292,65.7542372881356,6.72350685162124
"1335",0.55,"Rank averaging",0,3,1,94.5210811996272,2.18424234070125,22.5,3.53553390593274,95.6158192090395,2.42893176814362
"1520",0.35,"Rank averaging",3,3,1,65.1335051263775,9.57825546137115,42.5,24.7487373415292,65.4378531073446,10.0473082185546
"1375",0.45,"Rank averaging",1,3,0,93.8423159164428,4.53519114333036,22.5,3.53553390593274,94.9293785310734,4.81391904706095
"1311",0.4,"Rank averaging",0,3,0,93.658643565985,7.11332596151695,22.5,3.53553390593274,94.7457627118644,7.43061363280778
"1688",0.35,"Rank averaging",6,3,0,63.9563572564285,6.98616382311617,42.5,24.7487373415292,64.2457627118644,7.41862877210971
"52",0.45,"Rank averaging",1,0,0,63.7726849059707,4.40802900492958,42.5,24.7487373415292,64.0621468926554,4.80193418636288
"513",0.4,"Rank averaging",1,1,1,92.7112232030265,0.570678865018143,22.5,3.53553390593274,93.7768361581921,0.787005852507055
"365",0.35,"Rank averaging",6,0,0,63.2874609353583,6.04020157403718,42.5,24.7487373415292,63.5677966101695,6.45983991626355
"1041",0.55,"Rank averaging",2,2,2,92.1700751137672,6.90009676602784,22.5,3.53553390593274,93.2344632768362,7.21089118667637
"1732",0.45,"Rank averaging",6,3,2,91.9864027633094,9.47823158421444,22.5,3.53553390593274,93.0508474576271,9.8275857724232
"1541",0.35,"Rank averaging",3,3,2,62.5922473819837,1.34760851549122,42.5,24.7487373415292,62.8672316384181,1.69785526556092
"1583",0.35,"Rank averaging",4,3,1,62.4941060365152,10.9460238280723,42.5,24.7487373415292,62.7570621468927,11.4415470130976
"978",0.55,"Rank averaging",1,2,2,91.4847305225067,10.1877032710237,22.5,3.53553390593274,92.5423728813559,10.5466774143078
"1667",0.35,"Rank averaging",5,3,2,61.9496682932178,4.14827707587919,42.5,24.7487373415292,62.2118644067797,4.54226220457121
"1374",0.4,"Rank averaging",1,3,0,90.8717583200833,3.17207504998537,22.5,3.53553390593274,91.9124293785311,3.42367520608401
"1646",0.35,"Rank averaging",5,3,1,61.1826306266791,12.8007301393812,42.5,24.7487373415292,61.4237288135593,13.3271650962617
"50",0.35,"Rank averaging",1,0,0,46.2640495641208,10.2497335824387,52.5,38.8908729652601,46.1158192090396,11.0060970744008
"1310",0.35,"Rank averaging",0,3,0,88.9763693184933,13.7350617050699,22.5,3.53553390593274,90,14.142135623731
"1709",0.35,"Rank averaging",6,3,1,59.2022588957728,13.7094742016112,42.5,24.7487373415292,59.4124293785311,14.2539943235797
"1731",0.4,"Rank averaging",6,3,2,87.1369044355502,16.3364578900371,22.5,3.53553390593274,88.135593220339,16.7788049773079
"871",0.45,"Rank averaging",0,2,0,86.8024562750151,16.8094390145766,22.5,3.53553390593274,87.7966101694915,17.258199405231
"51",0.4,"Rank averaging",1,0,0,56.6577114973409,5.01049840454791,42.5,24.7487373415292,56.8389830508475,5.42914189622891
"870",0.4,"Rank averaging",0,2,0,80.9496134656505,25.0866086940178,22.5,3.53553390593274,81.864406779661,25.6476018938849
"1730",0.35,"Rank averaging",6,3,2,80.782389385383,25.3230992562876,22.5,3.53553390593274,81.6949152542373,25.8872991078465
"8",0.35,"Rank averaging",0,0,1,98.5081418937442,0.255099655694257,10,14.142135623731,99.8305084745763,0.239697213961543
"181",0.6,"Rank averaging",3,0,0,98.3442074675147,0.0232613667806327,10,14.142135623731,99.6638418079096,0.00399495356603092
"1000",0.6,"Rank averaging",2,2,0,98.3409178134766,0.491590217964006,10,14.142135623731,99.6610169491525,0.479394427923087
"224",0.65,"Rank averaging",3,0,2,98.1802730412851,0.208576922132992,10,14.142135623731,99.4971751412429,0.231707306829492
"1043",0.65,"Rank averaging",2,2,2,98.1736937332091,0.728080780233755,10,14.142135623731,99.4915254237288,0.71909164188462
"1169",0.65,"Rank averaging",4,2,2,98.0097593069795,0.49624249132013,10,14.142135623731,99.3248587570621,0.483389381489108
"873",0.55,"Rank averaging",0,2,0,98.0064696529415,0.964571342503503,10,14.142135623731,99.3220338983051,0.958788855846164
"244",0.6,"Rank averaging",4,0,0,97.8524041888261,0.67225349996023,10,14.142135623731,99.1638418079096,0.703111827620517
"160",0.6,"Rank averaging",2,0,2,97.8491145347881,0.203924648776867,10,14.142135623731,99.1610169491525,0.227712353263461
"1063",0.6,"Rank averaging",3,2,0,97.842535226712,0.732733053589879,10,14.142135623731,99.1553672316384,0.723086595450651
"1442",0.65,"Rank averaging",2,3,0,97.8392455726739,1.20106190477325,10,14.142135623731,99.1525423728814,1.19848606980771
"1526",0.65,"Rank averaging",3,3,1,97.6786008004825,0.500894764676255,10,14.142135623731,98.9887005649718,0.487384335055129
"514",0.45,"Rank averaging",1,1,1,97.5212456823291,0.667601226604106,10,14.142135623731,98.8276836158192,0.699116874054496
"1589",0.65,"Rank averaging",4,3,1,97.517956028291,0.199272375420733,10,14.142135623731,98.8248587570621,0.22371739969744
"1610",0.65,"Rank averaging",4,3,2,97.3408629859093,1.44220474039912,10,14.142135623731,98.6468926553672,1.44217823733528
"180",0.55,"Rank averaging",3,0,0,97.1867975217939,0.194620102064608,10,14.142135623731,98.4887005649718,0.219722446131419
"1126",0.6,"Rank averaging",4,2,0,97.1835078677559,0.273708749118765,10,14.142135623731,98.4858757062147,0.255677028225647
"350",0.65,"Rank averaging",5,0,2,97.0327320576786,1.83144494452834,10,14.142135623731,98.3305084745763,1.8816231295981
"307",0.6,"Rank averaging",5,0,0,96.865507977411,1.59495438225859,10,14.142135623731,98.1610169491525,1.64192591563656
"413",0.65,"Rank averaging",6,0,2,96.7048632052196,2.29512152235559,10,14.142135623731,97.9971751412429,2.35302765038913
"33",0.55,"Rank averaging",0,0,2,96.6949942431054,0.890134968805471,10,14.142135623731,97.9887005649718,0.926829227317966
"370",0.6,"Rank averaging",6,0,0,96.537639124952,2.05863096008584,10,14.142135623731,97.8276836158192,2.11333043642759
"1189",0.6,"Rank averaging",5,2,0,96.5310598168759,1.1219732577191,10,14.142135623731,97.8220338983051,1.16253148771348
"1252",0.6,"Rank averaging",6,2,0,96.2031909644169,1.58564983554634,10,14.142135623731,97.4887005649718,1.63393600850451
"1231",0.6,"Rank averaging",5,2,2,95.3670705630791,0.40319702419761,10,14.142135623731,96.6412429378531,0.435449938696807
